"Exon ID"	"Gene Symbol"	"Chr"	"Strand"	"Exon Start"	"Exon End"	"Upstream Exon Start"	"Upstream Exon End"	"Downstream Exon Start"	"Downstream Exon End"	"P-value"	"FDR"
"4524|ENSG00000104872.10_3|PIH1D1|chr19|-|49949807|49950051|49949807|49949951|49950280|49950356"	"ENSG00000104872.10_3"	"PIH1D1"	"chr19"	"-"	"49949807"	"49950051"	"49949807"	"49949951"	"49950280"	"49950356"	"6.03316510975249e-143"	"1.56220466778059e-141"
"12529|ENSG00000162302.12_3|RPS6KA4|chr11|+|64129323|64129474|64129378|64129474|64129113|64129217"	"ENSG00000162302.12_3"	"RPS6KA4"	"chr11"	"+"	"64129323"	"64129474"	"64129378"	"64129474"	"64129113"	"64129217"	"2.26640646032611e-142"	"5.80677192045658e-141"
"3664|ENSG00000166012.16_3|TAF1D|chr11|-|93465409|93465479|93465409|93465457|93466252|93466287"	"ENSG00000166012.16_3"	"TAF1D"	"chr11"	"-"	"93465409"	"93465479"	"93465409"	"93465457"	"93466252"	"93466287"	"3.26021677656433e-142"	"8.26600795224748e-141"
"12135|ENSG00000100968.13_2|NFATC4|chr14|+|24841283|24841809|24841646|24841809|24838704|24839800"	"ENSG00000100968.13_2"	"NFATC4"	"chr14"	"+"	"24841283"	"24841809"	"24841646"	"24841809"	"24838704"	"24839800"	"1.1778196938854e-141"	"2.95547745867739e-140"
"6603|ENSG00000115204.14_2|MPV17|chr2|-|27535860|27536021|27535860|27535976|27545314|27545389"	"ENSG00000115204.14_2"	"MPV17"	"chr2"	"-"	"27535860"	"27536021"	"27535860"	"27535976"	"27545314"	"27545389"	"1.34071044870725e-141"	"3.32988697158515e-140"
"10327|ENSG00000100462.15_3|PRMT5|chr14|-|23397334|23397450|23397334|23397420|23397705|23397824"	"ENSG00000100462.15_3"	"PRMT5"	"chr14"	"-"	"23397334"	"23397450"	"23397334"	"23397420"	"23397705"	"23397824"	"2.42938216701735e-141"	"5.97284464092952e-140"
"4772|ENSG00000105443.13_3|CYTH2|chr19|+|48981322|48981402|48981325|48981402|48978094|48978206"	"ENSG00000105443.13_3"	"CYTH2"	"chr19"	"+"	"48981322"	"48981402"	"48981325"	"48981402"	"48978094"	"48978206"	"1.20057117272803e-140"	"2.92219023442003e-139"
"2458|ENSG00000145349.16_3|CAMK2D|chr4|-|114430793|114430831|114430793|114430828|114434483|114434526"	"ENSG00000145349.16_3"	"CAMK2D"	"chr4"	"-"	"114430793"	"114430831"	"114430793"	"114430828"	"114434483"	"114434526"	"5.08481061484421e-138"	"1.2253890135179e-136"
"10859|ENSG00000100429.17_3|HDAC10|chr22|-|50686653|50686901|50686653|50686721|50687090|50687180"	"ENSG00000100429.17_3"	"HDAC10"	"chr22"	"-"	"50686653"	"50686901"	"50686653"	"50686721"	"50687090"	"50687180"	"5.41685373814824e-138"	"1.29260999986792e-136"
"11584|ENSG00000221978.11_2|CCNL2|chr1|-|1326145|1328183|1326145|1326245|1328775|1328840"	"ENSG00000221978.11_2"	"CCNL2"	"chr1"	"-"	"1326145"	"1328183"	"1326145"	"1326245"	"1328775"	"1328840"	"1.12511434846911e-136"	"2.65876536327555e-135"
"2922|ENSG00000198176.12_2|TFDP1|chr13|+|114291934|114292211|114292132|114292211|114290848|114291015"	"ENSG00000198176.12_2"	"TFDP1"	"chr13"	"+"	"114291934"	"114292211"	"114292132"	"114292211"	"114290848"	"114291015"	"4.31812728107334e-136"	"1.01060786558966e-134"
"8637|ENSG00000114626.17_3|ABTB1|chr3|+|127395809|127396129|127396010|127396129|127395378|127395424"	"ENSG00000114626.17_3"	"ABTB1"	"chr3"	"+"	"127395809"	"127396129"	"127396010"	"127396129"	"127395378"	"127395424"	"2.33375197762266e-135"	"5.40985934622243e-134"
"6979|ENSG00000172053.17_1|QARS|chr3|-|49141295|49141531|49141295|49141405|49141756|49141904"	"ENSG00000172053.17_1"	"QARS"	"chr3"	"-"	"49141295"	"49141531"	"49141295"	"49141405"	"49141756"	"49141904"	"1.00255515419021e-134"	"2.30209362764054e-133"
"3528|ENSG00000141480.17_2|ARRB2|chr17|+|4623844|4623935|4623880|4623935|4623687|4623767"	"ENSG00000141480.17_2"	"ARRB2"	"chr17"	"+"	"4623844"	"4623935"	"4623880"	"4623935"	"4623687"	"4623767"	"3.91932655981227e-132"	"8.91555219306828e-131"
"3439|ENSG00000106089.11_2|STX1A|chr7|-|73115059|73115261|73115059|73115170|73117174|73117312"	"ENSG00000106089.11_2"	"STX1A"	"chr7"	"-"	"73115059"	"73115261"	"73115059"	"73115170"	"73117174"	"73117312"	"3.74625688609175e-131"	"8.44295301921048e-130"
"3074|ENSG00000166946.13_3|CCNDBP1|chr15|+|43486278|43486659|43486612|43486659|43484940|43485001"	"ENSG00000166946.13_3"	"CCNDBP1"	"chr15"	"+"	"43486278"	"43486659"	"43486612"	"43486659"	"43484940"	"43485001"	"1.49493307655207e-130"	"3.33822670488783e-129"
"8723|ENSG00000159593.14_3|NAE1|chr16|-|66839679|66839765|66839679|66839729|66839814|66839929"	"ENSG00000159593.14_3"	"NAE1"	"chr16"	"-"	"66839679"	"66839765"	"66839679"	"66839729"	"66839814"	"66839929"	"1.85450963336677e-130"	"4.10352404328611e-129"
"2217|ENSG00000160818.16_2|GPATCH4|chr1|-|156565872|156566040|156565872|156565923|156566178|156566270"	"ENSG00000160818.16_2"	"GPATCH4"	"chr1"	"-"	"156565872"	"156566040"	"156565872"	"156565923"	"156566178"	"156566270"	"1.81277394659171e-128"	"3.97503764504885e-127"
"9217|ENSG00000168036.16_3|CTNNB1|chr3|+|41281150|41281934|41281309|41281934|41280624|41280845"	"ENSG00000168036.16_3"	"CTNNB1"	"chr3"	"+"	"41281150"	"41281934"	"41281309"	"41281934"	"41280624"	"41280845"	"4.81904918787813e-128"	"1.04728265386566e-126"
"12484|ENSG00000105618.13_3|PRPF31|chr19|+|54629874|54629992|54629902|54629992|54627877|54628035"	"ENSG00000105618.13_3"	"PRPF31"	"chr19"	"+"	"54629874"	"54629992"	"54629902"	"54629992"	"54627877"	"54628035"	"1.37759410697514e-127"	"2.96731332422787e-126"
"126|ENSG00000196998.17_3|WDR45|chrX|-|48934303|48934484|48934303|48934409|48935301|48935406"	"ENSG00000196998.17_3"	"WDR45"	"chrX"	"-"	"48934303"	"48934484"	"48934303"	"48934409"	"48935301"	"48935406"	"2.37352536792282e-127"	"5.06768486449486e-126"
"3377|ENSG00000159228.12_2|CBR1|chr21|+|37444112|37445464|37444743|37445464|37443247|37443355"	"ENSG00000159228.12_2"	"CBR1"	"chr21"	"+"	"37444112"	"37445464"	"37444743"	"37445464"	"37443247"	"37443355"	"3.96015114855065e-126"	"8.38174599614981e-125"
"1068|ENSG00000075043.18_3|KCNQ2|chr20|-|62046255|62046479|62046255|62046443|62055529|62055559"	"ENSG00000075043.18_3"	"KCNQ2"	"chr20"	"-"	"62046255"	"62046479"	"62046255"	"62046443"	"62055529"	"62055559"	"3.28684389740045e-125"	"6.89670521230405e-124"
"6764|ENSG00000130304.16_3|SLC27A1|chr19|+|17597908|17598144|17597982|17598144|17597371|17597766"	"ENSG00000130304.16_3"	"SLC27A1"	"chr19"	"+"	"17597908"	"17598144"	"17597982"	"17598144"	"17597371"	"17597766"	"3.40931569128961e-125"	"7.09254221589651e-124"
"8916|ENSG00000143774.16_3|GUK1|chr1|+|228334542|228334639|228334561|228334639|228333713|228333768"	"ENSG00000143774.16_3"	"GUK1"	"chr1"	"+"	"228334542"	"228334639"	"228334561"	"228334639"	"228333713"	"228333768"	"9.78968595713494e-125"	"2.01933013725987e-123"
"194|ENSG00000078295.16_3|ADCY2|chr5|+|7789754|7789913|7789771|7789913|7784477|7784562"	"ENSG00000078295.16_3"	"ADCY2"	"chr5"	"+"	"7789754"	"7789913"	"7789771"	"7789913"	"7784477"	"7784562"	"3.97665393415242e-124"	"8.13376107203949e-123"
"7767|ENSG00000082397.17_3|EPB41L3|chr18|-|5398019|5401042|5398019|5398142|5406775|5406967"	"ENSG00000082397.17_3"	"EPB41L3"	"chr18"	"-"	"5398019"	"5401042"	"5398019"	"5398142"	"5406775"	"5406967"	"3.69461325088048e-123"	"7.49390721053591e-122"
"4097|ENSG00000198467.13_3|TPM2|chr9|-|35681988|35682901|35681988|35682160|35684242|35684312"	"ENSG00000198467.13_3"	"TPM2"	"chr9"	"-"	"35681988"	"35682901"	"35681988"	"35682160"	"35684242"	"35684312"	"4.29683800095382e-123"	"8.64339148291041e-122"
"12554|ENSG00000149091.15_3|DGKZ|chr11|+|46390913|46391100|46391043|46391100|46389554|46389629"	"ENSG00000149091.15_3"	"DGKZ"	"chr11"	"+"	"46390913"	"46391100"	"46391043"	"46391100"	"46389554"	"46389629"	"2.36006098524464e-122"	"4.7085151131848e-121"
"597|ENSG00000067141.16_2|NEO1|chr15|+|73562350|73562574|73562398|73562574|73558656|73558752"	"ENSG00000067141.16_2"	"NEO1"	"chr15"	"+"	"73562350"	"73562574"	"73562398"	"73562574"	"73558656"	"73558752"	"2.48270124909672e-122"	"4.91292263439139e-121"
"2757|ENSG00000054523.17_3|KIF1B|chr1|+|10342379|10342591|10342457|10342591|10338043|10338186"	"ENSG00000054523.17_3"	"KIF1B"	"chr1"	"+"	"10342379"	"10342591"	"10342457"	"10342591"	"10338043"	"10338186"	"3.10235537007041e-122"	"6.08962336350918e-121"
"3442|ENSG00000213593.9_3|TMX2|chr11|+|57505257|57505498|57505384|57505498|57505079|57505140"	"ENSG00000213593.9_3"	"TMX2"	"chr11"	"+"	"57505257"	"57505498"	"57505384"	"57505498"	"57505079"	"57505140"	"4.06316350485073e-122"	"7.91179197664534e-121"
"9887|ENSG00000028310.17_3|BRD9|chr5|-|889701|889881|889701|889762|891269|891402"	"ENSG00000028310.17_3"	"BRD9"	"chr5"	"-"	"889701"	"889881"	"889701"	"889762"	"891269"	"891402"	"1.47635812279789e-121"	"2.85194894515084e-120"
"6071|ENSG00000147576.15_3|ADHFE1|chr8|+|67365944|67366392|67366293|67366392|67364187|67364340"	"ENSG00000147576.15_3"	"ADHFE1"	"chr8"	"+"	"67365944"	"67366392"	"67366293"	"67366392"	"67364187"	"67364340"	"2.82808515010965e-121"	"5.42012539792668e-120"
"2890|ENSG00000065609.14_3|SNAP91|chr6|-|84290168|84290318|84290168|84290303|84291940|84292075"	"ENSG00000065609.14_3"	"SNAP91"	"chr6"	"-"	"84290168"	"84290318"	"84290168"	"84290303"	"84291940"	"84292075"	"1.16163846669603e-120"	"2.20892814682667e-119"
"4005|ENSG00000104946.12_3|TBC1D17|chr19|+|50391413|50391574|50391487|50391574|50390974|50391091"	"ENSG00000104946.12_3"	"TBC1D17"	"chr19"	"+"	"50391413"	"50391574"	"50391487"	"50391574"	"50390974"	"50391091"	"1.29750977629913e-120"	"2.44816960892409e-119"
"125|ENSG00000196998.17_3|WDR45|chrX|-|48934303|48934463|48934303|48934409|48935301|48935406"	"ENSG00000196998.17_3"	"WDR45"	"chrX"	"-"	"48934303"	"48934463"	"48934303"	"48934409"	"48935301"	"48935406"	"5.12316460528364e-120"	"9.59214049943106e-119"
"10556|ENSG00000013306.15_3|SLC25A39|chr17|-|42397989|42398117|42397989|42398099|42398425|42398599"	"ENSG00000013306.15_3"	"SLC25A39"	"chr17"	"-"	"42397989"	"42398117"	"42397989"	"42398099"	"42398425"	"42398599"	"5.72610461312084e-119"	"1.0639189792623e-117"
"928|ENSG00000009950.15_3|MLXIPL|chr7|-|73010693|73011119|73010693|73010809|73011194|73011262"	"ENSG00000009950.15_3"	"MLXIPL"	"chr7"	"-"	"73010693"	"73011119"	"73010693"	"73010809"	"73011194"	"73011262"	"2.0676181219907e-118"	"3.81256250676164e-117"
"9920|ENSG00000161960.14_3|EIF4A1|chr17|+|7481437|7481562|7481482|7481562|7481144|7481234"	"ENSG00000161960.14_3"	"EIF4A1"	"chr17"	"+"	"7481437"	"7481562"	"7481482"	"7481562"	"7481144"	"7481234"	"4.15954787576481e-118"	"7.59338054702439e-117"
"290|ENSG00000114923.16_3|SLC4A3|chr2|+|220498576|220498701|220498601|220498701|220497995|220498179"	"ENSG00000114923.16_3"	"SLC4A3"	"chr2"	"+"	"220498576"	"220498701"	"220498601"	"220498701"	"220497995"	"220498179"	"4.18041492728541e-118"	"7.59338054702439e-117"
"8679|ENSG00000175575.12_2|PAAF1|chr11|+|73597973|73598144|73598084|73598144|73589823|73589864"	"ENSG00000175575.12_2"	"PAAF1"	"chr11"	"+"	"73597973"	"73598144"	"73598084"	"73598144"	"73589823"	"73589864"	"5.6067018437629e-118"	"1.01086757686807e-116"
"8567|ENSG00000113240.12_2|CLK4|chr5|-|178046838|178047674|178046838|178046897|178050256|178050417"	"ENSG00000113240.12_2"	"CLK4"	"chr5"	"-"	"178046838"	"178047674"	"178046838"	"178046897"	"178050256"	"178050417"	"6.6280113339178e-118"	"1.18621908726147e-116"
"6913|ENSG00000140553.17_2|UNC45A|chr15|+|91479366|91479690|91479514|91479690|91479175|91479212"	"ENSG00000140553.17_2"	"UNC45A"	"chr15"	"+"	"91479366"	"91479690"	"91479514"	"91479690"	"91479175"	"91479212"	"9.88333938930124e-118"	"1.75591591777804e-116"
"12835|ENSG00000109046.14_2|WSB1|chr17|+|25634769|25636298|25636125|25636298|25633807|25633908"	"ENSG00000109046.14_2"	"WSB1"	"chr17"	"+"	"25634769"	"25636298"	"25636125"	"25636298"	"25633807"	"25633908"	"1.55634733524641e-117"	"2.74503580723896e-116"
"8179|ENSG00000102103.15_3|PQBP1|chrX|+|48759509|48760072|48760008|48760072|48759206|48759319"	"ENSG00000102103.15_3"	"PQBP1"	"chrX"	"+"	"48759509"	"48760072"	"48760008"	"48760072"	"48759206"	"48759319"	"1.83042233952361e-117"	"3.20521437007228e-116"
"9363|ENSG00000103034.14_3|NDRG4|chr16|+|58537609|58537807|58537701|58537807|58528867|58528912"	"ENSG00000103034.14_3"	"NDRG4"	"chr16"	"+"	"58537609"	"58537807"	"58537701"	"58537807"	"58528867"	"58528912"	"1.0212927173619e-116"	"1.77559033861347e-115"
"1912|ENSG00000090372.14_2|STRN4|chr19|-|47230708|47230824|47230708|47230803|47231150|47231264"	"ENSG00000090372.14_2"	"STRN4"	"chr19"	"-"	"47230708"	"47230824"	"47230708"	"47230803"	"47231150"	"47231264"	"1.80522530168401e-116"	"3.11625417326162e-115"
"3964|ENSG00000134905.16_3|CARS2|chr13|-|111294661|111296529|111294661|111294868|111296731|111296830"	"ENSG00000134905.16_3"	"CARS2"	"chr13"	"-"	"111294661"	"111296529"	"111294661"	"111294868"	"111296731"	"111296830"	"3.17084467804099e-116"	"5.43509573686744e-115"
"628|ENSG00000162613.16_2|FUBP1|chr1|-|78414089|78414599|78414089|78414459|78414839|78414985"	"ENSG00000162613.16_2"	"FUBP1"	"chr1"	"-"	"78414089"	"78414599"	"78414089"	"78414459"	"78414839"	"78414985"	"6.65277458116086e-116"	"1.13236736577241e-114"
"291|ENSG00000114923.16_3|SLC4A3|chr2|+|220498587|220498701|220498601|220498701|220497995|220498179"	"ENSG00000114923.16_3"	"SLC4A3"	"chr2"	"+"	"220498587"	"220498701"	"220498601"	"220498701"	"220497995"	"220498179"	"5.3249089349471e-114"	"9.00057524143142e-113"
"2280|ENSG00000107186.16_3|MPDZ|chr9|-|13121737|13121953|13121737|13121931|13122085|13122169"	"ENSG00000107186.16_3"	"MPDZ"	"chr9"	"-"	"13121737"	"13121953"	"13121737"	"13121931"	"13122085"	"13122169"	"5.84299458197133e-114"	"9.80817159484015e-113"
"2399|ENSG00000161204.11_2|ABCF3|chr3|+|183905151|183905231|183905184|183905231|183904583|183904663"	"ENSG00000161204.11_2"	"ABCF3"	"chr3"	"+"	"183905151"	"183905231"	"183905184"	"183905231"	"183904583"	"183904663"	"1.51076093529866e-113"	"2.51862473734037e-112"
"9364|ENSG00000103034.14_3|NDRG4|chr16|+|58537647|58537807|58537701|58537807|58528867|58528912"	"ENSG00000103034.14_3"	"NDRG4"	"chr16"	"+"	"58537647"	"58537807"	"58537701"	"58537807"	"58528867"	"58528912"	"2.79222861037771e-113"	"4.62332274670704e-112"
"4041|ENSG00000078687.17_3|TNRC6C|chr17|+|76073241|76073415|76073265|76073415|76071216|76071359"	"ENSG00000078687.17_3"	"TNRC6C"	"chr17"	"+"	"76073241"	"76073415"	"76073265"	"76073415"	"76071216"	"76071359"	"4.4783527583821e-112"	"7.365074739123e-111"
"3138|ENSG00000131626.16_3|PPFIA1|chr11|+|70218317|70218496|70218320|70218496|70208393|70208594"	"ENSG00000131626.16_3"	"PPFIA1"	"chr11"	"+"	"70218317"	"70218496"	"70218320"	"70218496"	"70208393"	"70208594"	"4.98874037885626e-112"	"8.14939200143365e-111"
"3049|ENSG00000183963.18_3|SMTN|chr22|+|31491837|31492883|31492718|31492883|31491519|31491595"	"ENSG00000183963.18_3"	"SMTN"	"chr22"	"+"	"31491837"	"31492883"	"31492718"	"31492883"	"31491519"	"31491595"	"9.79729493806738e-112"	"1.5897743919504e-110"
"3823|ENSG00000172932.14_3|ANKRD13D|chr11|+|67058062|67058992|67058946|67058992|67057792|67057917"	"ENSG00000172932.14_3"	"ANKRD13D"	"chr11"	"+"	"67058062"	"67058992"	"67058946"	"67058992"	"67057792"	"67057917"	"1.65046497747287e-111"	"2.6604183809066e-110"
"9884|ENSG00000028310.17_3|BRD9|chr5|-|886706|886882|886706|886822|887475|887586"	"ENSG00000028310.17_3"	"BRD9"	"chr5"	"-"	"886706"	"886882"	"886706"	"886822"	"887475"	"887586"	"5.87779614629137e-111"	"9.41220777636394e-110"
"3358|ENSG00000100650.15_3|SRSF5|chr14|+|70236227|70237257|70237183|70237257|70235898|70235968"	"ENSG00000100650.15_3"	"SRSF5"	"chr14"	"+"	"70236227"	"70237257"	"70237183"	"70237257"	"70235898"	"70235968"	"3.33604631157088e-110"	"5.30714818455132e-109"
"3965|ENSG00000134905.16_3|CARS2|chr13|-|111296731|111296953|111296731|111296830|111298313|111298437"	"ENSG00000134905.16_3"	"CARS2"	"chr13"	"-"	"111296731"	"111296953"	"111296731"	"111296830"	"111298313"	"111298437"	"6.36511466808368e-110"	"1.00601877286465e-108"
"2291|ENSG00000198589.10_3|LRBA|chr4|-|151242342|151242535|151242342|151242520|151246960|151247050"	"ENSG00000198589.10_3"	"LRBA"	"chr4"	"-"	"151242342"	"151242535"	"151242342"	"151242520"	"151246960"	"151247050"	"9.05763713887273e-110"	"1.42234121264621e-108"
"10962|ENSG00000177697.17_2|CD151|chr11|+|834457|834591|834529|834591|832985|833026"	"ENSG00000177697.17_2"	"CD151"	"chr11"	"+"	"834457"	"834591"	"834529"	"834591"	"832985"	"833026"	"1.87446385342801e-109"	"2.92464424310498e-108"
"1618|ENSG00000168488.18_3|ATXN2L|chr16|+|28846598|28847079|28846869|28847079|28845826|28846014"	"ENSG00000168488.18_3"	"ATXN2L"	"chr16"	"+"	"28846598"	"28847079"	"28846869"	"28847079"	"28845826"	"28846014"	"1.98795594320501e-109"	"3.08196481895605e-108"
"6701|ENSG00000197555.9_3|SIPA1L1|chr14|+|72171437|72172057|72171938|72172057|72169097|72169222"	"ENSG00000197555.9_3"	"SIPA1L1"	"chr14"	"+"	"72171437"	"72172057"	"72171938"	"72172057"	"72169097"	"72169222"	"2.19765055179285e-108"	"3.38549458421759e-107"
"53|ENSG00000136840.18_3|ST6GALNAC4|chr9|-|130672229|130672807|130672229|130672337|130674546|130674959"	"ENSG00000136840.18_3"	"ST6GALNAC4"	"chr9"	"-"	"130672229"	"130672807"	"130672229"	"130672337"	"130674546"	"130674959"	"3.12538973851692e-108"	"4.78440165003156e-107"
"8476|ENSG00000167100.14_3|SAMD14|chr17|-|48193366|48193592|48193366|48193454|48194770|48195059"	"ENSG00000167100.14_3"	"SAMD14"	"chr17"	"-"	"48193366"	"48193592"	"48193366"	"48193454"	"48194770"	"48195059"	"1.23809361731532e-106"	"1.88344991534093e-105"
"7239|ENSG00000124181.14_3|PLCG1|chr20|+|39791013|39791176|39791091|39791176|39788745|39788793"	"ENSG00000124181.14_3"	"PLCG1"	"chr20"	"+"	"39791013"	"39791176"	"39791091"	"39791176"	"39788745"	"39788793"	"3.80536010389015e-106"	"5.75294813221654e-105"
"3698|ENSG00000006015.17_3|C19orf60|chr19|+|18701083|18701743|18701663|18701743|18699804|18700493"	"ENSG00000006015.17_3"	"C19orf60"	"chr19"	"+"	"18701083"	"18701743"	"18701663"	"18701743"	"18699804"	"18700493"	"1.23281955743102e-105"	"1.85227333505377e-104"
"10418|ENSG00000175166.16_3|PSMD2|chr3|+|184019558|184019859|184019634|184019859|184019324|184019446"	"ENSG00000175166.16_3"	"PSMD2"	"chr3"	"+"	"184019558"	"184019859"	"184019634"	"184019859"	"184019324"	"184019446"	"5.26477365456127e-105"	"7.86163133447983e-104"
"9497|ENSG00000076928.17_3|ARHGEF1|chr19|+|42409741|42409979|42409911|42409979|42409326|42409413"	"ENSG00000076928.17_3"	"ARHGEF1"	"chr19"	"+"	"42409741"	"42409979"	"42409911"	"42409979"	"42409326"	"42409413"	"1.92494869591416e-104"	"2.85690556454577e-103"
"10365|ENSG00000110619.17_2|CARS|chr11|-|3023199|3023404|3023199|3023283|3023770|3023830"	"ENSG00000110619.17_2"	"CARS"	"chr11"	"-"	"3023199"	"3023404"	"3023199"	"3023283"	"3023770"	"3023830"	"2.60335758147488e-104"	"3.84034688079385e-103"
"996|ENSG00000204681.10_3|GABBR1|chr6|-|29596863|29597024|29596863|29596884|29598234|29598420"	"ENSG00000204681.10_3"	"GABBR1"	"chr6"	"-"	"29596863"	"29597024"	"29596863"	"29596884"	"29598234"	"29598420"	"4.40250604215516e-104"	"6.45524078711184e-103"
"12891|ENSG00000143575.14_3|HAX1|chr1|+|154246225|154246437|154246249|154246437|154245811|154246074"	"ENSG00000143575.14_3"	"HAX1"	"chr1"	"+"	"154246225"	"154246437"	"154246249"	"154246437"	"154245811"	"154246074"	"1.49966125161052e-102"	"2.1857338242036e-101"
"2838|ENSG00000204628.11_3|RACK1|chr5|-|180663936|180664319|180663936|180664042|180664608|180664719"	"ENSG00000204628.11_3"	"RACK1"	"chr5"	"-"	"180663936"	"180664319"	"180663936"	"180664042"	"180664608"	"180664719"	"2.10806230038117e-102"	"3.05418073757605e-101"
"5288|ENSG00000145687.16_3|SSBP2|chr5|-|80762792|80762884|80762792|80762860|80769518|80769589"	"ENSG00000145687.16_3"	"SSBP2"	"chr5"	"-"	"80762792"	"80762884"	"80762792"	"80762860"	"80769518"	"80769589"	"1.06273436999022e-101"	"1.53058902754804e-100"
"3430|ENSG00000141994.15_3|DUS3L|chr19|-|5786759|5786930|5786759|5786856|5787071|5787182"	"ENSG00000141994.15_3"	"DUS3L"	"chr19"	"-"	"5786759"	"5786930"	"5786759"	"5786856"	"5787071"	"5787182"	"4.70103494812137e-101"	"6.73077591983966e-100"
"12303|ENSG00000187239.16_2|FNBP1|chr9|-|132686122|132686305|132686122|132686218|132687238|132687436"	"ENSG00000187239.16_2"	"FNBP1"	"chr9"	"-"	"132686122"	"132686305"	"132686122"	"132686218"	"132687238"	"132687436"	"1.30456483041887e-100"	"1.85690689897048e-99"
"5347|ENSG00000168487.17_3|BMP1|chr8|+|22058630|22059441|22059315|22059441|22054752|22054933"	"ENSG00000168487.17_3"	"BMP1"	"chr8"	"+"	"22058630"	"22059441"	"22059315"	"22059441"	"22054752"	"22054933"	"7.72938789159341e-100"	"1.09379826326386e-98"
"777|ENSG00000124357.12_2|NAGK|chr2|+|71299955|71300724|71300611|71300724|71299770|71299881"	"ENSG00000124357.12_2"	"NAGK"	"chr2"	"+"	"71299955"	"71300724"	"71300611"	"71300724"	"71299770"	"71299881"	"1.67009189297937e-99"	"2.34971310260797e-98"
"8898|ENSG00000091140.13_2|DLD|chr7|+|107545307|107545503|107545402|107545503|107543922|107543992"	"ENSG00000091140.13_2"	"DLD"	"chr7"	"+"	"107545307"	"107545503"	"107545402"	"107545503"	"107543922"	"107543992"	"1.6904567525161e-99"	"2.36469639978402e-98"
"8488|ENSG00000137411.16_3|VARS2|chr6|+|30890158|30890331|30890226|30890331|30889892|30890018"	"ENSG00000137411.16_3"	"VARS2"	"chr6"	"+"	"30890158"	"30890331"	"30890226"	"30890331"	"30889892"	"30890018"	"8.79402632719733e-99"	"1.22312343316562e-97"
"10689|ENSG00000105223.19_3|PLD3|chr19|+|40872290|40872417|40872325|40872417|40871624|40871837"	"ENSG00000105223.19_3"	"PLD3"	"chr19"	"+"	"40872290"	"40872417"	"40872325"	"40872417"	"40871624"	"40871837"	"1.42792549697606e-98"	"1.97475605661348e-97"
"12974|ENSG00000139624.12_2|CERS5|chr12|-|50526744|50527851|50526744|50526847|50528328|50528485"	"ENSG00000139624.12_2"	"CERS5"	"chr12"	"-"	"50526744"	"50527851"	"50526744"	"50526847"	"50528328"	"50528485"	"4.8941315319302e-98"	"6.73012211791983e-97"
"8678|ENSG00000175575.12_2|PAAF1|chr11|+|73597973|73598144|73598075|73598144|73589823|73589864"	"ENSG00000175575.12_2"	"PAAF1"	"chr11"	"+"	"73597973"	"73598144"	"73598075"	"73598144"	"73589823"	"73589864"	"6.13952421433198e-98"	"8.39528198746294e-97"
