"Exon ID"	"Gene Symbol"	"Chr"	"Strand"	"Exon Start"	"Exon End"	"Upstream Exon Start"	"Upstream Exon End"	"Downstream Exon Start"	"Downstream Exon End"	"P-value"	"FDR"
"4340|ENSG00000125458.6_3|NT5C|chr17|-|73127059|73127200|73127139|73127200|73126847|73126962"	"ENSG00000125458.6_3"	"NT5C"	"chr17"	"-"	"73127059"	"73127200"	"73127139"	"73127200"	"73126847"	"73126962"	"5.06214712804385e-117"	"7.77093436783753e-116"
"2743|ENSG00000137200.12_2|CMTR1|chr6|+|37443096|37443692|37443096|37443188|37443901|37443970"	"ENSG00000137200.12_2"	"CMTR1"	"chr6"	"+"	"37443096"	"37443692"	"37443096"	"37443188"	"37443901"	"37443970"	"5.52847935016353e-115"	"8.39746916030102e-114"
"8056|ENSG00000067840.12_2|PDZD4|chrX|-|153073305|153073594|153073351|153073594|153072733|153072824"	"ENSG00000067840.12_2"	"PDZD4"	"chrX"	"-"	"153073305"	"153073594"	"153073351"	"153073594"	"153072733"	"153072824"	"6.29902175141693e-115"	"9.46821707009857e-114"
"8373|ENSG00000133943.20_3|C14orf159|chr14|+|91681748|91682137|91681748|91681900|91691027|91691699"	"ENSG00000133943.20_3"	"C14orf159"	"chr14"	"+"	"91681748"	"91682137"	"91681748"	"91681900"	"91691027"	"91691699"	"9.75512930051352e-115"	"1.45120119388052e-113"
"1540|ENSG00000140416.19_3|TPM1|chr15|+|63335904|63336351|63335904|63336030|63349183|63349317"	"ENSG00000140416.19_3"	"TPM1"	"chr15"	"+"	"63335904"	"63336351"	"63335904"	"63336030"	"63349183"	"63349317"	"9.95770237949548e-115"	"1.46622087077673e-113"
"4863|ENSG00000140988.15_3|RPS2|chr16|-|2013653|2014366|2014276|2014366|2013149|2013257"	"ENSG00000140988.15_3"	"RPS2"	"chr16"	"-"	"2013653"	"2014366"	"2014276"	"2014366"	"2013149"	"2013257"	"3.15843763154199e-114"	"4.6036621235506e-113"
"4523|ENSG00000141556.20_3|TBCD|chr17|+|80890533|80890731|80890533|80890611|80895146|80895236"	"ENSG00000141556.20_3"	"TBCD"	"chr17"	"+"	"80890533"	"80890731"	"80890533"	"80890611"	"80895146"	"80895236"	"4.53010920006376e-113"	"6.53694757569201e-112"
"3666|ENSG00000155229.20_2|MMS19|chr10|-|99221252|99221653|99221584|99221653|99220663|99220764"	"ENSG00000155229.20_2"	"MMS19"	"chr10"	"-"	"99221252"	"99221653"	"99221584"	"99221653"	"99220663"	"99220764"	"1.07898915271444e-109"	"1.54156569046231e-108"
"2489|ENSG00000158201.9_3|ABHD3|chr18|-|19243638|19244191|19244078|19244191|19239130|19239304"	"ENSG00000158201.9_3"	"ABHD3"	"chr18"	"-"	"19243638"	"19244191"	"19244078"	"19244191"	"19239130"	"19239304"	"1.54716471280093e-109"	"2.18878302016837e-108"
"1361|ENSG00000131470.14_2|PSMC3IP|chr17|-|40725836|40726228|40726116|40726228|40725495|40725641"	"ENSG00000131470.14_2"	"PSMC3IP"	"chr17"	"-"	"40725836"	"40726228"	"40726116"	"40726228"	"40725495"	"40725641"	"7.56048990456966e-108"	"1.05920261478583e-106"
"6687|ENSG00000182196.13_3|ARL6IP4|chr12|+|123465675|123465846|123465675|123465813|123466141|123466426"	"ENSG00000182196.13_3"	"ARL6IP4"	"chr12"	"+"	"123465675"	"123465846"	"123465675"	"123465813"	"123466141"	"123466426"	"2.1141949238517e-107"	"2.93344545684423e-106"
"666|ENSG00000174373.16_3|RALGAPA1|chr14|-|36157664|36159209|36159041|36159209|36155747|36155872"	"ENSG00000174373.16_3"	"RALGAPA1"	"chr14"	"-"	"36157664"	"36159209"	"36159041"	"36159209"	"36155747"	"36155872"	"8.43473091268395e-107"	"1.15917301971457e-105"
"8326|ENSG00000197530.12_3|MIB2|chr1|+|1558768|1559079|1558768|1558862|1559153|1559325"	"ENSG00000197530.12_3"	"MIB2"	"chr1"	"+"	"1558768"	"1559079"	"1558768"	"1558862"	"1559153"	"1559325"	"2.42978524828834e-106"	"3.30771708800007e-105"
"1274|ENSG00000092199.17_3|HNRNPC|chr14|-|21699116|21699231|21699155|21699231|21698477|21698525"	"ENSG00000092199.17_3"	"HNRNPC"	"chr14"	"-"	"21699116"	"21699231"	"21699155"	"21699231"	"21698477"	"21698525"	"5.10484111920633e-106"	"6.88437919160256e-105"
"4090|ENSG00000160408.14_3|ST6GALNAC6|chr9|-|130652915|130653322|130652934|130653322|130649762|130649870"	"ENSG00000160408.14_3"	"ST6GALNAC6"	"chr9"	"-"	"130652915"	"130653322"	"130652934"	"130653322"	"130649762"	"130649870"	"1.00417405527037e-105"	"1.34168811273624e-104"
"8423|ENSG00000175634.14_3|RPS6KB2|chr11|+|67200422|67200665|67200422|67200513|67200810|67200918"	"ENSG00000175634.14_3"	"RPS6KB2"	"chr11"	"+"	"67200422"	"67200665"	"67200422"	"67200513"	"67200810"	"67200918"	"2.48280941149254e-105"	"3.2868752117282e-104"
"7755|ENSG00000007923.15_2|DNAJC11|chr1|-|6698142|6698424|6698354|6698424|6697506|6697564"	"ENSG00000007923.15_2"	"DNAJC11"	"chr1"	"-"	"6698142"	"6698424"	"6698354"	"6698424"	"6697506"	"6697564"	"4.12196754145791e-105"	"5.40727196574888e-104"
"8599|ENSG00000169660.15_3|HEXDC|chr17|+|80397506|80398210|80397506|80397589|80398872|80398951"	"ENSG00000169660.15_3"	"HEXDC"	"chr17"	"+"	"80397506"	"80398210"	"80397506"	"80397589"	"80398872"	"80398951"	"7.70544350332854e-105"	"1.00170765543271e-103"
"6661|ENSG00000126214.21_3|KLC1|chr14|+|104145720|104145882|104145720|104145855|104153417|104153548"	"ENSG00000126214.21_3"	"KLC1"	"chr14"	"+"	"104145720"	"104145882"	"104145720"	"104145855"	"104153417"	"104153548"	"1.25175391085289e-104"	"1.6127507976435e-103"
"6864|ENSG00000148335.14_2|NTMT1|chr9|+|132394928|132395144|132394928|132395080|132396332|132396585"	"ENSG00000148335.14_2"	"NTMT1"	"chr9"	"+"	"132394928"	"132395144"	"132394928"	"132395080"	"132396332"	"132396585"	"1.48833545326097e-104"	"1.90059120270405e-103"
"6885|ENSG00000197989.13_2|SNHG12|chr1|-|28906423|28906493|28906453|28906493|28906044|28906099"	"ENSG00000197989.13_2"	"SNHG12"	"chr1"	"-"	"28906423"	"28906493"	"28906453"	"28906493"	"28906044"	"28906099"	"1.37337283433865e-103"	"1.73840087714971e-102"
"7236|ENSG00000108591.9_3|DRG2|chr17|+|18002330|18002407|18002330|18002391|18002946|18003749"	"ENSG00000108591.9_3"	"DRG2"	"chr17"	"+"	"18002330"	"18002407"	"18002330"	"18002391"	"18002946"	"18003749"	"2.21257888747739e-103"	"2.7763055083738e-102"
"4464|ENSG00000119688.20_3|ABCD4|chr14|-|74755362|74755468|74755418|74755468|74754909|74754962"	"ENSG00000119688.20_3"	"ABCD4"	"chr14"	"-"	"74755362"	"74755468"	"74755418"	"74755468"	"74754909"	"74754962"	"6.3209890695958e-103"	"7.86309243743684e-102"
"2490|ENSG00000035115.21_3|SH3YL1|chr2|-|230546|231191|231022|231191|229965|230044"	"ENSG00000035115.21_3"	"SH3YL1"	"chr2"	"-"	"230546"	"231191"	"231022"	"231191"	"229965"	"230044"	"1.7894221692149e-102"	"2.20695400869838e-101"
"3049|ENSG00000169689.14_3|CENPX|chr17|-|79977385|79977570|79977516|79977570|79977168|79977257"	"ENSG00000169689.14_3"	"CENPX"	"chr17"	"-"	"79977385"	"79977570"	"79977516"	"79977570"	"79977168"	"79977257"	"5.29130539085058e-102"	"6.47063871101473e-101"
"5827|ENSG00000135297.15_2|MTO1|chr6|+|74189658|74190090|74189658|74189849|74190397|74190528"	"ENSG00000135297.15_2"	"MTO1"	"chr6"	"+"	"74189658"	"74190090"	"74189658"	"74189849"	"74190397"	"74190528"	"8.68403960562351e-102"	"1.05303102108527e-100"
"8121|ENSG00000213983.11_3|AP1G2|chr14|-|24035024|24035369|24035272|24035369|24034814|24034910"	"ENSG00000213983.11_3"	"AP1G2"	"chr14"	"-"	"24035024"	"24035369"	"24035272"	"24035369"	"24034814"	"24034910"	"3.4700407114985e-101"	"4.17272395557695e-100"
"3008|ENSG00000214078.12_3|CPNE1|chr20|-|34220084|34220307|34220232|34220307|34219866|34219947"	"ENSG00000214078.12_3"	"CPNE1"	"chr20"	"-"	"34220084"	"34220307"	"34220232"	"34220307"	"34219866"	"34219947"	"1.25957769898631e-99"	"1.50212447903905e-98"
"8375|ENSG00000168701.18_2|TMEM208|chr16|+|67262397|67262560|67262397|67262534|67262699|67262784"	"ENSG00000168701.18_2"	"TMEM208"	"chr16"	"+"	"67262397"	"67262560"	"67262397"	"67262534"	"67262699"	"67262784"	"1.86117447451619e-99"	"2.20137275961218e-98"
"1159|ENSG00000168488.18_3|ATXN2L|chr16|+|28847253|28847806|28847253|28847443|28848048|28848558"	"ENSG00000168488.18_3"	"ATXN2L"	"chr16"	"+"	"28847253"	"28847806"	"28847253"	"28847443"	"28848048"	"28848558"	"6.49428065718694e-99"	"7.61889999050468e-98"
"4663|ENSG00000118418.14_2|HMGN3|chr6|-|79911992|79912106|79912033|79912106|79910961|79911443"	"ENSG00000118418.14_2"	"HMGN3"	"chr6"	"-"	"79911992"	"79912106"	"79912033"	"79912106"	"79910961"	"79911443"	"2.16762273994434e-97"	"2.52248355946749e-96"
"8270|ENSG00000079616.12_2|KIF22|chr16|+|29815318|29815428|29815318|29815386|29816134|29816347"	"ENSG00000079616.12_2"	"KIF22"	"chr16"	"+"	"29815318"	"29815428"	"29815318"	"29815386"	"29816134"	"29816347"	"3.33463338189863e-97"	"3.84950077606378e-96"
"2122|ENSG00000164620.8_2|RELL2|chr5|+|141016516|141017976|141016516|141017308|141018361|141018427"	"ENSG00000164620.8_2"	"RELL2"	"chr5"	"+"	"141016516"	"141017976"	"141016516"	"141017308"	"141018361"	"141018427"	"4.09366243947359e-97"	"4.68821817473047e-96"
"5631|ENSG00000135506.15_3|OS9|chr12|+|58112775|58114046|58112775|58112965|58114188|58114301"	"ENSG00000135506.15_3"	"OS9"	"chr12"	"+"	"58112775"	"58114046"	"58112775"	"58112965"	"58114188"	"58114301"	"8.44606924996404e-97"	"9.59659679346308e-96"
"3742|ENSG00000137955.15_3|RABGGTB|chr1|+|76255636|76255959|76255636|76255742|76256969|76257022"	"ENSG00000137955.15_3"	"RABGGTB"	"chr1"	"+"	"76255636"	"76255959"	"76255636"	"76255742"	"76256969"	"76257022"	"2.30538835480022e-96"	"2.59896515310681e-95"
"2050|ENSG00000162910.18_2|MRPL55|chr1|-|228296137|228296722|228296655|228296722|228295935|228296019"	"ENSG00000162910.18_2"	"MRPL55"	"chr1"	"-"	"228296137"	"228296722"	"228296655"	"228296722"	"228295935"	"228296019"	"3.62362833037619e-96"	"4.05340750444406e-95"
"8504|ENSG00000137700.17_3|SLC37A4|chr11|-|118897215|118897398|118897312|118897398|118896676|118896790"	"ENSG00000137700.17_3"	"SLC37A4"	"chr11"	"-"	"118897215"	"118897398"	"118897312"	"118897398"	"118896676"	"118896790"	"7.54735372145704e-95"	"8.37756263081731e-94"
"3926|ENSG00000165801.9_2|ARHGEF40|chr14|+|21543490|21543924|21543490|21543658|21544518|21544615"	"ENSG00000165801.9_2"	"ARHGEF40"	"chr14"	"+"	"21543490"	"21543924"	"21543490"	"21543658"	"21544518"	"21544615"	"8.12229819473556e-95"	"8.94692846946825e-94"
"6183|ENSG00000080845.17_2|DLGAP4|chr20|+|35154253|35154480|35154253|35154409|35155215|35155634"	"ENSG00000080845.17_2"	"DLGAP4"	"chr20"	"+"	"35154253"	"35154480"	"35154253"	"35154409"	"35155215"	"35155634"	"1.38100046200628e-94"	"1.50968459596596e-93"
"2017|ENSG00000132879.13_2|FBXO44|chr1|+|11718323|11718450|11718323|11718421|11718792|11718928"	"ENSG00000132879.13_2"	"FBXO44"	"chr1"	"+"	"11718323"	"11718450"	"11718323"	"11718421"	"11718792"	"11718928"	"5.07956463361431e-94"	"5.51113666639507e-93"
"2965|ENSG00000125779.21_2|PANK2|chr20|+|3888572|3888925|3888572|3888782|3891223|3891477"	"ENSG00000125779.21_2"	"PANK2"	"chr20"	"+"	"3888572"	"3888925"	"3888572"	"3888782"	"3891223"	"3891477"	"7.85892204662617e-94"	"8.46300336812057e-93"
"5244|ENSG00000105854.12_3|PON2|chr7|-|95045483|95045609|95045553|95045609|95041623|95041789"	"ENSG00000105854.12_3"	"PON2"	"chr7"	"-"	"95045483"	"95045609"	"95045553"	"95045609"	"95041623"	"95041789"	"1.47352712468789e-93"	"1.57503677105528e-92"
"8957|ENSG00000142541.16_3|RPL13A|chr19|+|49993106|49993347|49993106|49993169|49993488|49993554"	"ENSG00000142541.16_3"	"RPL13A"	"chr19"	"+"	"49993106"	"49993347"	"49993106"	"49993169"	"49993488"	"49993554"	"1.90688441156158e-93"	"2.02326044550247e-92"
"665|ENSG00000120265.16_3|PCMT1|chr6|+|150123335|150123552|150123335|150123505|150131751|150132556"	"ENSG00000120265.16_3"	"PCMT1"	"chr6"	"+"	"150123335"	"150123552"	"150123335"	"150123505"	"150131751"	"150132556"	"2.73655839362459e-93"	"2.88237500875933e-92"
"6479|ENSG00000134686.18_3|PHC2|chr1|-|33799690|33799893|33799785|33799893|33797875|33798005"	"ENSG00000134686.18_3"	"PHC2"	"chr1"	"-"	"33799690"	"33799893"	"33799785"	"33799893"	"33797875"	"33798005"	"2.92539758301173e-93"	"3.05894834223618e-92"
"1365|ENSG00000131470.14_2|PSMC3IP|chr17|-|40729097|40729320|40729230|40729320|40726116|40726228"	"ENSG00000131470.14_2"	"PSMC3IP"	"chr17"	"-"	"40729097"	"40729320"	"40729230"	"40729320"	"40726116"	"40726228"	"6.34069136439533e-93"	"6.5824587329658e-92"
"2268|ENSG00000166311.9_3|SMPD1|chr11|+|6412613|6413426|6412613|6413386|6414445|6414617"	"ENSG00000166311.9_3"	"SMPD1"	"chr11"	"+"	"6412613"	"6413426"	"6412613"	"6413386"	"6414445"	"6414617"	"2.96752768600137e-92"	"3.05867317921427e-91"
"8505|ENSG00000137700.17_3|SLC37A4|chr11|-|118897280|118897398|118897312|118897398|118896676|118896790"	"ENSG00000137700.17_3"	"SLC37A4"	"chr11"	"-"	"118897280"	"118897398"	"118897312"	"118897398"	"118896676"	"118896790"	"3.58676069615675e-92"	"3.67070615925829e-91"
"7816|ENSG00000132406.11_2|TMEM128|chr4|-|4249327|4249939|4249832|4249939|4247928|4248070"	"ENSG00000132406.11_2"	"TMEM128"	"chr4"	"-"	"4249327"	"4249939"	"4249832"	"4249939"	"4247928"	"4248070"	"1.85179454619965e-91"	"1.88178840152542e-90"
"1460|ENSG00000062485.18_3|CS|chr12|-|56680280|56680404|56680378|56680404|56679699|56679807"	"ENSG00000062485.18_3"	"CS"	"chr12"	"-"	"56680280"	"56680404"	"56680378"	"56680404"	"56679699"	"56679807"	"7.15036278342337e-91"	"7.21536608145449e-90"
"181|ENSG00000108387.14_2|SEPT4|chr17|-|56604127|56604339|56604292|56604339|56603580|56603674"	"ENSG00000108387.14_2"	"SEPT4"	"chr17"	"-"	"56604127"	"56604339"	"56604292"	"56604339"	"56603580"	"56603674"	"2.9779342977689e-90"	"2.98413832755592e-89"
"7984|ENSG00000234741.7_2|GAS5|chr1|-|173834608|173834685|173834647|173834685|173834366|173834420"	"ENSG00000234741.7_2"	"GAS5"	"chr1"	"-"	"173834608"	"173834685"	"173834647"	"173834685"	"173834366"	"173834420"	"1.03238071174339e-89"	"1.02739680485911e-88"
"7346|ENSG00000148343.18_3|MIGA2|chr9|+|131830476|131831254|131830476|131830611|131831354|131831408"	"ENSG00000148343.18_3"	"MIGA2"	"chr9"	"+"	"131830476"	"131831254"	"131830476"	"131830611"	"131831354"	"131831408"	"1.29680496836364e-89"	"1.28170518448543e-88"
"6277|ENSG00000196367.12_3|TRRAP|chr7|+|98580886|98581115|98580886|98581082|98581715|98581981"	"ENSG00000196367.12_3"	"TRRAP"	"chr7"	"+"	"98580886"	"98581115"	"98580886"	"98581082"	"98581715"	"98581981"	"1.92485017447647e-89"	"1.8894957835167e-88"
"6331|ENSG00000102100.15_3|SLC35A2|chrX|-|48761440|48762759|48762022|48762759|48760456|48760742"	"ENSG00000102100.15_3"	"SLC35A2"	"chrX"	"-"	"48761440"	"48762759"	"48762022"	"48762759"	"48760456"	"48760742"	"2.15037067852347e-89"	"2.09661141156038e-88"
"1862|ENSG00000100242.15_3|SUN2|chr22|-|39136893|39137055|39137011|39137055|39136271|39136437"	"ENSG00000100242.15_3"	"SUN2"	"chr22"	"-"	"39136893"	"39137055"	"39137011"	"39137055"	"39136271"	"39136437"	"7.00023258314686e-89"	"6.77941987750397e-88"
"4946|ENSG00000115317.11_2|HTRA2|chr2|+|74758465|74758538|74758465|74758498|74758723|74758829"	"ENSG00000115317.11_2"	"HTRA2"	"chr2"	"+"	"74758465"	"74758538"	"74758465"	"74758498"	"74758723"	"74758829"	"6.14782401645108e-88"	"5.91420670382594e-87"
"9126|ENSG00000089053.12_2|ANAPC5|chr12|-|121769029|121769231|121769149|121769231|121768385|121768475"	"ENSG00000089053.12_2"	"ANAPC5"	"chr12"	"-"	"121769029"	"121769231"	"121769149"	"121769231"	"121768385"	"121768475"	"7.46081514869046e-88"	"7.12977235732472e-87"
"5116|ENSG00000137312.14_2|FLOT1|chr6|-|30708966|30709481|30709390|30709481|30708455|30708575"	"ENSG00000137312.14_2"	"FLOT1"	"chr6"	"-"	"30708966"	"30709481"	"30709390"	"30709481"	"30708455"	"30708575"	"6.52101676703979e-87"	"6.19067578607791e-86"
"567|ENSG00000149923.13_2|PPP4C|chr16|+|30094066|30094284|30094066|30094168|30094714|30094888"	"ENSG00000149923.13_2"	"PPP4C"	"chr16"	"+"	"30094066"	"30094284"	"30094066"	"30094168"	"30094714"	"30094888"	"3.04037082552979e-85"	"2.86748699427417e-84"
"993|ENSG00000163702.18_3|IL17RC|chr3|+|9965564|9965821|9965564|9965704|9965915|9965975"	"ENSG00000163702.18_3"	"IL17RC"	"chr3"	"+"	"9965564"	"9965821"	"9965564"	"9965704"	"9965915"	"9965975"	"3.79345971410606e-85"	"3.55452101782795e-84"
"9008|ENSG00000078967.12_3|UBE2D4|chr7|+|43982552|43982702|43982552|43982630|43988230|43988336"	"ENSG00000078967.12_3"	"UBE2D4"	"chr7"	"+"	"43982552"	"43982702"	"43982552"	"43982630"	"43988230"	"43988336"	"2.97952080254267e-84"	"2.77383775359295e-83"
"5836|ENSG00000108465.14_3|CDK5RAP3|chr17|+|46050884|46051059|46050884|46051016|46051296|46051397"	"ENSG00000108465.14_3"	"CDK5RAP3"	"chr17"	"+"	"46050884"	"46051059"	"46050884"	"46051016"	"46051296"	"46051397"	"1.36339551623235e-83"	"1.26114085251492e-82"
"4677|ENSG00000273559.4_2|CWC25|chr17|-|36966528|36966848|36966720|36966848|36965954|36966018"	"ENSG00000273559.4_2"	"CWC25"	"chr17"	"-"	"36966528"	"36966848"	"36966720"	"36966848"	"36965954"	"36966018"	"1.91177867675611e-83"	"1.75713161182106e-82"
"8637|ENSG00000106554.11_2|CHCHD3|chr7|-|132659913|132660046|132659928|132660046|132570421|132570505"	"ENSG00000106554.11_2"	"CHCHD3"	"chr7"	"-"	"132659913"	"132660046"	"132659928"	"132660046"	"132570421"	"132570505"	"3.35018100878936e-83"	"3.05969063017914e-82"
"8187|ENSG00000152578.12_3|GRIA4|chr11|+|105845036|105845284|105845036|105845171|105850301|105852819"	"ENSG00000152578.12_3"	"GRIA4"	"chr11"	"+"	"105845036"	"105845284"	"105845036"	"105845171"	"105850301"	"105852819"	"7.01637157748716e-83"	"6.36768816749306e-82"
"8650|ENSG00000213614.9_3|HEXA|chr15|-|72646031|72647965|72647899|72647965|72645408|72645519"	"ENSG00000213614.9_3"	"HEXA"	"chr15"	"-"	"72646031"	"72647965"	"72647899"	"72647965"	"72645408"	"72645519"	"1.45864078635119e-82"	"1.31551165919048e-81"
"180|ENSG00000108387.14_2|SEPT4|chr17|-|56604042|56604339|56604292|56604339|56603580|56603674"	"ENSG00000108387.14_2"	"SEPT4"	"chr17"	"-"	"56604042"	"56604339"	"56604292"	"56604339"	"56603580"	"56603674"	"2.73384346081642e-81"	"2.45027087823484e-80"
"5754|ENSG00000164970.14_2|FAM219A|chr9|-|34405862|34405962|34405913|34405962|34402702|34402805"	"ENSG00000164970.14_2"	"FAM219A"	"chr9"	"-"	"34405862"	"34405962"	"34405913"	"34405962"	"34402702"	"34402805"	"2.78164357424721e-81"	"2.47772325780168e-80"
"537|ENSG00000100445.17_3|SDR39U1|chr14|-|24911314|24911466|24911383|24911466|24910883|24911001"	"ENSG00000100445.17_3"	"SDR39U1"	"chr14"	"-"	"24911314"	"24911466"	"24911383"	"24911466"	"24910883"	"24911001"	"9.82561118480895e-80"	"8.69837849060081e-79"
"3243|ENSG00000086758.15_3|HUWE1|chrX|-|53570801|53570929|53570846|53570929|53569403|53569500"	"ENSG00000086758.15_3"	"HUWE1"	"chrX"	"-"	"53570801"	"53570929"	"53570846"	"53570929"	"53569403"	"53569500"	"3.63060552495892e-79"	"3.19449010519251e-78"
"7787|ENSG00000171634.16_3|BPTF|chr17|+|65941524|65942441|65941524|65942012|65943841|65943924"	"ENSG00000171634.16_3"	"BPTF"	"chr17"	"+"	"65941524"	"65942441"	"65941524"	"65942012"	"65943841"	"65943924"	"9.90937505791693e-79"	"8.66619891428735e-78"
"7858|ENSG00000165219.21_3|GAPVD1|chr9|+|128094204|128094339|128094204|128094296|128094788|128094908"	"ENSG00000165219.21_3"	"GAPVD1"	"chr9"	"+"	"128094204"	"128094339"	"128094204"	"128094296"	"128094788"	"128094908"	"3.25689902098549e-78"	"2.83114776342293e-77"
"2827|ENSG00000082996.19_3|RNF13|chr3|+|149613259|149613357|149613259|149613347|149619858|149619949"	"ENSG00000082996.19_3"	"RNF13"	"chr3"	"+"	"149613259"	"149613357"	"149613259"	"149613347"	"149619858"	"149619949"	"3.64411618137697e-78"	"3.14877823336944e-77"
"5807|ENSG00000139112.10_3|GABARAPL1|chr12|+|10366027|10366786|10366027|10366313|10370661|10370740"	"ENSG00000139112.10_3"	"GABARAPL1"	"chr12"	"+"	"10366027"	"10366786"	"10366027"	"10366313"	"10370661"	"10370740"	"9.85438991289417e-78"	"8.46421705018231e-77"
"5154|ENSG00000130254.11_2|SAFB2|chr19|-|5616138|5616346|5616142|5616346|5613475|5613538"	"ENSG00000130254.11_2"	"SAFB2"	"chr19"	"-"	"5616138"	"5616346"	"5616142"	"5616346"	"5613475"	"5613538"	"1.17758170473488e-77"	"1.00547360942747e-76"
"5206|ENSG00000130511.15_2|SSBP4|chr19|+|18544519|18544742|18544519|18544627|18545026|18545372"	"ENSG00000130511.15_2"	"SSBP4"	"chr19"	"+"	"18544519"	"18544742"	"18544519"	"18544627"	"18545026"	"18545372"	"3.53680011176979e-77"	"3.00211915369636e-76"
"191|ENSG00000132535.18_3|DLG4|chr17|-|7111393|7111558|7111492|7111558|7107517|7107571"	"ENSG00000132535.18_3"	"DLG4"	"chr17"	"-"	"7111393"	"7111558"	"7111492"	"7111558"	"7107517"	"7107571"	"2.21757096349519e-76"	"1.87131865515998e-75"
"3169|ENSG00000213928.8_3|IRF9|chr14|+|24633271|24634164|24633271|24633343|24635055|24635171"	"ENSG00000213928.8_3"	"IRF9"	"chr14"	"+"	"24633271"	"24634164"	"24633271"	"24633343"	"24635055"	"24635171"	"3.81633923993412e-76"	"3.20173111815403e-75"
"8610|ENSG00000100968.13_2|NFATC4|chr14|+|24845499|24846084|24845499|24845760|24846843|24846911"	"ENSG00000100968.13_2"	"NFATC4"	"chr14"	"+"	"24845499"	"24846084"	"24845499"	"24845760"	"24846843"	"24846911"	"4.44900926172878e-76"	"3.71093662697955e-75"
"8681|ENSG00000143537.13_3|ADAM15|chr1|+|155034379|155034593|155034379|155034451|155034720|155034845"	"ENSG00000143537.13_3"	"ADAM15"	"chr1"	"+"	"155034379"	"155034593"	"155034379"	"155034451"	"155034720"	"155034845"	"5.73464884028787e-76"	"4.75580360720425e-75"
"2183|ENSG00000101782.14_3|RIOK3|chr18|+|21053392|21053590|21053392|21053447|21054911|21055071"	"ENSG00000101782.14_3"	"RIOK3"	"chr18"	"+"	"21053392"	"21053590"	"21053392"	"21053447"	"21054911"	"21055071"	"5.66531039513825e-75"	"4.67145308581971e-74"
"8873|ENSG00000249915.7_3|PDCD6|chr5|+|306716|306875|306716|306869|311407|311517"	"ENSG00000249915.7_3"	"PDCD6"	"chr5"	"+"	"306716"	"306875"	"306716"	"306869"	"311407"	"311517"	"5.89357346458736e-75"	"4.8320605167043e-74"
"8092|ENSG00000115042.9_3|FAHD2A|chr2|+|96076274|96076774|96076274|96076334|96078181|96078290"	"ENSG00000115042.9_3"	"FAHD2A"	"chr2"	"+"	"96076274"	"96076774"	"96076274"	"96076334"	"96078181"	"96078290"	"6.78164212700125e-75"	"5.52876247980949e-74"
"7191|ENSG00000134376.15_3|CRB1|chr1|+|197411295|197411664|197411295|197411422|197446793|197447585"	"ENSG00000134376.15_3"	"CRB1"	"chr1"	"+"	"197411295"	"197411664"	"197411295"	"197411422"	"197446793"	"197447585"	"1.18291675214679e-74"	"9.58960041206639e-74"
"791|ENSG00000183570.16_3|PCBP3|chr21|+|47333864|47334008|47333864|47333939|47337501|47337543"	"ENSG00000183570.16_3"	"PCBP3"	"chr21"	"+"	"47333864"	"47334008"	"47333864"	"47333939"	"47337501"	"47337543"	"3.55175076007923e-74"	"2.86322700938231e-73"
